20190102,3.5,3.57
20190103,3.44,3.55
20190104,3.29,3.53
20190107,3.53,3.54
20190108,3.55,3.51
20190109,3.57,3.55
20190110,3.55,3.71
20190111,3.53,3.67
20190114,3.54,3.62
20190115,3.51,3.63
20190116,3.55,3.78
20190117,3.71,4.02
20190118,3.67,3.9
20190121,3.62,4.01
20190122,3.63,3.8
20190123,3.78,3.72
20190124,4.02,3.76
20190125,3.9,3.65
20190128,4.01,3.75
20190129,3.8,3.84
20190130,3.72,3.85
20190131,3.76,3.98
20190201,3.65,3.95
20190211,3.75,3.91
20190212,3.84,4
20190213,3.85,4.11
20190214,3.98,4.09
20190215,3.95,4.04
20190218,3.91,4.53
20190219,4,4.69
20190220,4.11,4.98
20190221,4.09,4.68
20190222,4.04,4.51
20190225,4.53,4.84
20190226,4.69,4.68
20190227,4.98,5.08
20190228,4.68,5.03
20190301,4.51,5.38
20190304,4.84,5.72
20190305,4.68,5.87
20190306,5.08,5.87
20190307,5.03,6.03
20190308,5.38,5.73
20190311,5.72,5.99
20190312,5.87,5.86
20190313,5.87,5.85
20190314,6.03,6.25
20190315,5.73,6.33
20190318,5.99,6.53
20190319,5.86,6.75
20190320,5.85,6.33
20190321,6.25,6.32
20190322,6.33,6.38
20190325,6.53,6.31
20190326,6.75,6.51
20190327,6.33,6.07
20190328,6.32,5.93
20190329,6.38,5.93
20190401,6.31,5.72
20190402,6.51,5.76
20190403,6.07,5.64
20190404,5.93,5.46
20190408,5.93,5.55
20190409,5.72,5.51
20190410,5.76,5.62
20190411,5.64,5.63
20190412,5.46,5.51
20190415,5.55,5.47
20190416,5.51,5.52
20190417,5.62,5.61
20190418,5.63,5.47
20190419,5.51,5.05
20190422,5.47,4.94
20190423,5.52,4.84
20190424,5.61,5.03
20190425,5.47,5.11
20190426,5.05,5.19
20190429,4.94,5.13
20190430,4.84,4.99
20190506,5.03,5.13
20190507,5.11,5.01
20190508,5.19,5.32
20190509,5.13,5.46
20190510,4.99,5.47
20190513,5.13,5.33
20190514,5.01,5.15
20190515,5.32,5.42
20190516,5.46,5.33
20190517,5.47,5.48
20190520,5.33,5.38
20190521,5.15,5.89
20190522,5.42,5.68
20190523,5.33,5.72
20190524,5.48,5.91
20190527,5.38,5.89
20190528,5.89,5.88
20190529,5.68,5.5
20190530,5.72,5.31
20190531,5.91,5.05
20190603,5.89,5.14
20190604,5.88,5.33
20190605,5.5,5.22
20190606,5.31,5.25
20190610,5.05,5.07
20190611,5.14,5.06
20190612,5.33,5.11
20190613,5.22,5.03
20190614,5.25,5.18
20190617,5.07,5.2
20190618,5.06,5.18
20190619,5.11,5.08
20190620,5.03,5.1
20190621,5.18,5.15
20190624,5.2,5.18
20190625,5.18,5.24
20190626,5.08,5.18
20190627,5.1,5.26
20190628,5.15,5.21
20190701,5.18,5.26
20190702,5.24,5.11
20190703,5.18,5.07
20190704,5.26,5.02
20190705,5.21,4.98
20190708,5.26,4.98
20190709,5.11,4.98
20190710,5.07,4.97
