20190102,4.41,4.65
20190103,4.34,4.65
20190104,4.31,4.67
20190107,4.53,4.76
20190108,4.59,4.6
20190109,4.65,4.72
20190110,4.65,4.64
20190111,4.67,4.62
20190114,4.76,4.73
20190115,4.6,5
20190116,4.72,4.84
20190117,4.64,4.82
20190118,4.62,4.79
20190121,4.73,4.88
20190122,5,4.84
20190123,4.84,4.76
20190124,4.82,4.91
20190125,4.79,4.93
20190128,4.88,4.83
20190129,4.84,4.87
20190130,4.76,4.92
20190131,4.91,5
20190201,4.93,5.05
20190211,4.83,4.98
20190212,4.87,5.14
20190213,4.92,5
20190214,5,4.97
20190215,5.05,5.12
20190218,4.98,5.39
20190219,5.14,5.73
20190220,5,5.75
20190221,4.97,5.86
20190222,5.12,5.88
20190225,5.39,6
20190226,5.73,5.86
20190227,5.75,5.9
20190228,5.86,5.84
20190301,5.88,5.73
20190304,6,5.5
20190305,5.86,5.99
20190306,5.9,5.86
20190307,5.84,5.81
20190308,5.73,5.64
20190311,5.5,6.12
20190312,5.99,6.22
20190313,5.86,6.1
20190314,5.81,6.14
20190315,5.64,6.06
20190318,6.12,6.07
20190319,6.22,6.04
20190320,6.1,5.82
20190321,6.14,5.87
20190322,6.06,6.12
20190325,6.07,6.52
20190326,6.04,6.54
20190327,5.82,6.46
20190328,5.87,7.19
20190329,6.12,6.94
20190401,6.52,6.89
20190402,6.54,6.8
20190403,6.46,7.12
20190404,7.19,6.87
20190408,6.94,7.06
20190409,6.89,6.8
20190410,6.8,6.91
20190411,7.12,6.75
20190412,6.87,6.71
20190415,7.06,6.8
20190416,6.8,6.7
20190417,6.91,6.72
20190418,6.75,6.87
20190419,6.71,6.34
20190422,6.8,6.49
20190423,6.7,6.43
20190424,6.72,6.39
20190425,6.87,6.23
20190426,6.34,6.36
20190429,6.49,6.14
20190430,6.43,6.04
20190506,6.39,6.29
20190507,6.23,6.3
20190508,6.36,6.18
20190509,6.14,6.41
20190510,6.04,6.1
20190513,6.29,5.97
20190514,6.3,5.9
20190515,6.18,6
20190516,6.41,5.89
20190517,6.1,5.73
20190520,5.97,5.87
20190521,5.9,6.06
20190522,6,6.15
20190523,5.89,6.11
20190524,5.73,6.21
20190527,5.87,6.16
20190528,6.06,6.25
20190529,6.15,6.31
20190530,6.11,6.24
20190531,6.21,6.14
20190603,6.16,6.18
20190604,6.25,6.37
20190605,6.31,6.2
20190606,6.24,6.09
20190610,6.14,5.98
20190611,6.18,5.92
20190612,6.37,6.26
20190613,6.2,6.13
20190614,6.09,6.27
