20190102,5.68,5.93
20190103,5.56,5.94
20190104,5.6,5.93
20190107,5.79,5.96
20190108,5.83,5.98
20190109,5.93,6
20190110,5.94,6.08
20190111,5.93,6.04
20190114,5.96,6.16
20190115,5.98,6.31
20190116,6,6.15
20190117,6.08,6.13
20190118,6.04,6.1
20190121,6.16,6.16
20190122,6.31,6.05
20190123,6.15,6.15
20190124,6.13,6.17
20190125,6.1,6.28
20190128,6.16,6.29
20190129,6.05,6.29
20190130,6.15,6.3
20190131,6.17,6.35
20190201,6.28,6.38
20190211,6.29,6.26
20190212,6.29,6.37
20190213,6.3,6.38
20190214,6.35,6.39
20190215,6.38,6.37
20190218,6.26,6.39
20190219,6.37,6.82
20190220,6.38,6.84
20190221,6.39,6.75
20190222,6.37,6.78
20190225,6.39,6.88
20190226,6.82,6.91
20190227,6.84,6.91
20190228,6.75,7.04
20190301,6.78,6.8
20190304,6.88,6.58
20190305,6.91,6.73
20190306,6.91,6.68
20190307,7.04,6.59
20190308,6.8,6.52
20190311,6.58,6.56
20190312,6.73,6.75
20190313,6.68,6.73
20190314,6.59,6.69
20190315,6.52,6.64
20190318,6.56,6.52
20190319,6.75,6.46
20190320,6.73,6.36
20190321,6.69,6.32
20190322,6.64,6.29
20190325,6.52,6.49
20190326,6.46,6.76
20190327,6.36,6.82
20190328,6.32,7
20190329,6.29,7.02
20190401,6.49,7.21
20190402,6.76,7
20190403,6.82,7.06
20190404,7,6.87
20190408,7.02,6.92
20190409,7.21,6.72
20190410,7,6.9
20190411,7.06,6.88
20190412,6.87,6.98
20190415,6.92,6.96
20190416,6.72,6.8
20190417,6.9,6.78
20190418,6.88,6.67
20190419,6.98,6.41
20190422,6.96,6.46
20190423,6.8,6.37
20190424,6.78,6.3
20190425,6.67,6.15
20190426,6.41,6
20190429,6.46,5.97
20190430,6.37,5.96
20190506,6.3,6.01
20190507,6.15,5.9
20190508,6,5.91
20190509,5.97,6.01
20190510,5.96,6.07
20190513,6.01,5.95
20190514,5.9,5.95
20190515,5.91,5.97
20190516,6.01,5.85
20190517,6.07,5.85
20190520,5.95,5.91
20190521,5.95,6
20190522,5.97,6.19
20190523,5.85,6.13
20190524,5.85,6.14
20190527,5.91,6.06
20190528,6,6.09
20190529,6.19,6.12
20190530,6.13,6.1
20190531,6.14,6.08
20190603,6.06,6.07
20190604,6.09,6.16
20190605,6.12,6.12
20190606,6.1,6.11
20190610,6.08,6.11
20190611,6.07,6.18
20190612,6.16,6.23
20190613,6.12,6.18
20190614,6.11,6.22
20190617,6.11,6.28
20190618,6.18,6.38
20190619,6.23,6.27
20190620,6.18,6.26
20190621,6.22,6.26
20190624,6.28,6.29
20190625,6.38,6.31
20190626,6.27,6.38
20190627,6.26,6.34
20190628,6.26,6.34
20190701,6.29,6.28
20190702,6.31,6.16
20190703,6.38,6.15
20190704,6.34,6.11
20190705,6.34,6.06
20190708,6.28,6.03
20190709,6.16,5.96
20190710,6.15,5.95
20190711,6.11,5.96
20190712,6.06,5.95
20190715,6.03,5.97
20190716,5.96,5.92
20190717,5.95,6.01
20190718,5.96,6.05
20190719,5.95,5.99
20190722,5.97,6.01
20190723,5.92,6.05
20190724,6.01,6.07
20190725,6.05,6.08
20190726,5.99,5.92
20190729,6.01,5.87
20190730,6.05,5.71
20190731,6.07,5.63
20190801,6.08,5.61
20190802,5.92,5.62
20190805,5.87,5.61
20190806,5.71,5.62
20190807,5.63,5.63
20190808,5.61,5.55
20190809,5.62,5.57
20190812,5.61,5.6
20190813,5.62,5.63
