20190102,2.82,3
20190103,2.81,3.05
20190104,2.8,3
20190107,2.88,2.99
20190108,2.92,2.99
20190109,3,3.01
20190110,3.05,2.9
20190111,3,2.9
20190114,2.99,2.89
20190115,2.99,2.95
20190116,3.01,2.91
20190117,2.9,2.95
20190118,2.9,2.92
20190121,2.89,2.99
20190122,2.95,2.92
20190123,2.91,2.92
20190124,2.95,2.95
20190125,2.92,2.89
20190128,2.99,2.96
20190129,2.92,3.03
20190130,2.92,3.05
20190131,2.95,3.08
20190201,2.89,3.05
20190211,2.96,3.03
20190212,3.03,3.08
20190213,3.05,3.07
20190214,3.08,3.07
20190215,3.05,3.09
20190218,3.03,3.15
20190219,3.08,3.25
20190220,3.07,3.22
20190221,3.07,3.2
20190222,3.09,3.19
20190225,3.15,3.24
20190226,3.25,3.27
20190227,3.22,3.35
20190228,3.2,3.52
20190301,3.19,3.41
20190304,3.24,3.29
20190305,3.27,3.37
20190306,3.35,3.39
20190307,3.52,3.32
20190308,3.41,3.26
20190311,3.29,3.3
20190312,3.37,3.39
20190313,3.39,3.43
20190314,3.32,3.43
20190315,3.26,3.53
20190318,3.3,3.63
20190319,3.39,3.63
20190320,3.43,3.65
20190321,3.43,3.71
20190322,3.53,3.7
20190325,3.63,3.79
20190326,3.63,3.93
20190327,3.65,3.99
20190328,3.71,4.21
20190329,3.7,4.26
20190401,3.79,4.07
20190402,3.93,3.98
20190403,3.99,3.88
20190404,4.21,3.85
20190408,4.26,3.89
20190409,4.07,3.79
20190410,3.98,3.82
20190411,3.88,3.85
20190412,3.85,3.82
20190415,3.89,3.77
20190416,3.79,3.73
20190417,3.82,3.73
20190418,3.85,3.81
20190419,3.82,3.75
20190422,3.77,3.85
20190423,3.73,3.82
20190424,3.73,3.68
20190425,3.81,3.6
20190426,3.75,3.53
20190429,3.85,3.54
20190430,3.82,3.44
20190506,3.68,3.52
20190507,3.6,3.46
20190508,3.53,3.48
20190509,3.54,3.5
20190510,3.44,3.57
20190513,3.52,3.46
20190514,3.46,3.43
20190515,3.48,3.5
20190516,3.5,3.46
20190517,3.57,3.42
20190520,3.46,3.42
20190521,3.43,3.46
20190522,3.5,3.46
20190523,3.46,3.52
20190524,3.42,3.68
20190527,3.42,3.7
20190528,3.46,3.73
20190529,3.46,3.71
20190530,3.52,3.69
20190531,3.68,3.68
20190603,3.7,3.74
20190604,3.73,3.82
20190605,3.71,3.79
20190606,3.69,3.78
20190610,3.68,3.74
20190611,3.74,3.75
20190612,3.82,3.78
20190613,3.79,3.7
20190614,3.78,3.74
20190617,3.74,3.74
20190618,3.75,3.74
20190619,3.78,3.69
20190620,3.7,3.76
20190621,3.74,3.79
20190624,3.74,3.79
20190625,3.74,3.77
20190626,3.69,3.78
20190627,3.76,3.86
20190628,3.79,4.08
20190701,3.79,3.98
20190702,3.77,3.91
20190703,3.78,3.96
20190704,3.86,4.06
20190705,4.08,4.11
20190708,3.98,4.08
20190709,3.91,4.15
20190710,3.96,4.29
20190711,4.06,4.25
20190712,4.11,4.25
20190715,4.08,4.36
20190716,4.15,4.43
20190717,4.29,4.57
20190718,4.25,4.44
20190719,4.25,4.45
20190722,4.36,4.59
20190723,4.43,4.63
20190724,4.57,4.67
20190725,4.44,4.57
