20190102,2.73,2.88
20190103,2.67,2.9
20190104,2.67,2.88
20190107,2.76,2.89
20190108,2.78,2.83
20190109,2.88,2.88
20190110,2.9,2.86
20190111,2.88,2.85
20190114,2.89,2.87
20190115,2.83,2.87
20190116,2.88,2.79
20190117,2.86,2.81
20190118,2.85,2.82
20190121,2.87,2.84
20190122,2.87,2.81
20190123,2.79,2.76
20190124,2.81,2.76
20190125,2.82,2.77
20190128,2.84,2.81
20190129,2.81,2.88
20190130,2.76,2.89
20190131,2.76,2.93
20190201,2.77,2.94
20190211,2.81,2.92
20190212,2.88,3.03
20190213,2.89,3.01
20190214,2.93,3.01
20190215,2.94,3
20190218,2.92,3.05
20190219,3.03,3.19
20190220,3.01,3.22
20190221,3.01,3.24
20190222,3,3.25
20190225,3.05,3.23
20190226,3.19,3.24
20190227,3.22,3.28
20190228,3.24,3.35
20190301,3.25,3.36
20190304,3.23,3.18
20190305,3.24,3.41
20190306,3.28,3.35
20190307,3.35,3.27
20190308,3.36,3.21
20190311,3.18,3.28
20190312,3.41,3.36
20190313,3.35,3.41
20190314,3.27,3.42
20190315,3.21,3.39
20190318,3.28,3.46
20190319,3.36,3.45
20190320,3.41,3.45
20190321,3.42,3.58
20190322,3.39,3.54
20190325,3.46,3.59
20190326,3.45,3.76
20190327,3.45,3.65
20190328,3.58,3.76
20190329,3.54,3.71
20190401,3.59,3.67
20190402,3.76,3.63
20190403,3.65,3.66
20190404,3.76,3.66
20190408,3.71,3.68
20190409,3.67,3.62
20190410,3.63,3.61
20190411,3.66,3.59
20190412,3.66,3.56
20190415,3.68,3.57
20190416,3.62,3.49
20190417,3.61,3.4
20190418,3.59,3.44
20190419,3.56,3.31
20190422,3.57,3.33
20190423,3.49,3.33
20190424,3.4,3.3
20190425,3.44,3.11
20190426,3.31,3.09
20190429,3.33,3.09
20190430,3.33,3.08
20190506,3.3,3.09
20190507,3.11,3.04
20190508,3.09,3.06
20190509,3.09,3.09
20190510,3.08,3.12
20190513,3.09,3.09
20190514,3.04,3.02
20190515,3.06,3.07
20190516,3.09,3
20190517,3.12,2.96
20190520,3.09,2.99
20190521,3.02,3.04
20190522,3.07,3.03
20190523,3,3.01
20190524,2.96,3.02
20190527,2.99,3.03
20190528,3.04,3
20190529,3.03,3.02
20190530,3.01,3
20190531,3.02,2.94
20190603,3.03,2.96
20190604,3,3.03
20190605,3.02,3.01
20190606,3,3.01
20190610,2.94,2.99
20190611,2.96,2.99
20190612,3.03,3.07
20190613,3.01,3.21
20190614,3.01,3.19
20190617,2.99,3.19
20190618,2.99,3.15
20190619,3.07,3.11
20190620,3.21,3.13
