20190102,7.12,6.94
20190103,6.89,6.84
20190104,6.67,6.57
20190107,6.85,6.71
20190108,6.82,6.59
20190109,6.94,6.68
20190110,6.84,6.81
20190111,6.57,6.78
20190114,6.71,6.65
20190115,6.59,6.85
20190116,6.68,6.68
20190117,6.81,6.75
20190118,6.78,6.72
20190121,6.65,6.45
20190122,6.85,6.57
20190123,6.68,6.55
20190124,6.75,6.24
20190125,6.72,6.2
20190128,6.45,6.23
20190129,6.57,6.43
20190130,6.55,6.53
20190131,6.24,6.57
20190201,6.2,6.47
20190211,6.23,6.74
20190212,6.43,6.81
20190213,6.53,6.71
20190214,6.57,6.81
20190215,6.47,6.67
20190218,6.74,6.56
20190219,6.81,6.74
20190220,6.71,6.82
20190221,6.81,6.65
20190222,6.67,6.67
20190225,6.56,6.55
20190226,6.74,6.97
20190227,6.82,7.18
20190228,6.65,7.06
20190301,6.67,6.87
20190304,6.55,6.67
20190305,6.97,6.8
20190306,7.18,6.8
20190307,7.06,6.57
20190308,6.87,6.46
20190311,6.67,6.43
20190312,6.8,6.52
20190313,6.8,6.47
20190314,6.57,6.33
20190315,6.46,6.36
20190318,6.43,6.32
20190319,6.52,6.28
20190320,6.47,6.33
20190321,6.33,6.41
20190322,6.36,6.29
20190325,6.32,6.33
20190326,6.28,6.43
20190327,6.33,6.41
20190328,6.41,6.42
20190329,6.29,6.47
20190401,6.33,6.38
20190402,6.43,6.32
20190403,6.41,6.27
20190404,6.42,6.27
20190408,6.47,6.46
20190409,6.38,6.32
20190410,6.32,6.4
20190411,6.27,6.38
20190412,6.27,6.39
20190415,6.46,6.47
20190416,6.32,6.43
20190417,6.4,6.36
20190418,6.38,6.38
20190419,6.39,6.55
20190422,6.47,6.26
20190423,6.43,6.29
20190424,6.36,6.43
20190425,6.38,6.42
20190426,6.55,6.55
20190429,6.26,6.47
20190430,6.29,6.49
20190506,6.43,6.52
20190507,6.42,6.28
20190508,6.55,6.32
20190509,6.47,6.33
20190510,6.49,6.21
20190513,6.52,5.87
20190514,6.28,5.92
20190515,6.32,5.96
20190516,6.33,5.91
20190517,6.21,5.85
20190520,5.87,5.92
20190521,5.92,6.05
20190522,5.96,6.05
20190523,5.91,6.08
20190524,5.85,6.16
20190527,5.92,6.25
20190528,6.05,6.35
20190529,6.05,6.39
20190530,6.08,6.39
20190531,6.16,6.48
20190603,6.25,6.37
20190604,6.35,6.37
20190605,6.39,6.36
20190606,6.39,6.45
20190610,6.48,6.42
