20190102,9.74,9.53
20190103,9.59,9.56
20190104,9.39,9.42
20190107,9.68,9.46
20190108,9.64,9.28
20190109,9.53,9.37
20190110,9.56,9.32
20190111,9.42,9.53
20190114,9.46,10.05
20190115,9.28,10.64
20190116,9.37,10.49
20190117,9.32,10.34
20190118,9.53,10.44
20190121,10.05,10.56
20190122,10.64,10.7
20190123,10.49,10.53
20190124,10.34,11.04
20190125,10.44,11.56
20190128,10.56,11.18
20190129,10.7,11.75
20190130,10.53,11.87
20190131,11.04,12.19
20190201,11.56,12.2
20190211,11.18,11.92
20190212,11.75,12.89
20190213,11.87,12.33
20190214,12.19,12.05
20190215,12.2,11.91
20190218,11.92,12.11
20190219,12.89,12.54
20190220,12.33,12.29
20190221,12.05,12.1
20190222,11.91,12.13
20190225,12.11,12.84
20190226,12.54,13.18
20190227,12.29,13.11
20190228,12.1,13.18
20190301,12.13,12.69
20190304,12.84,12.74
20190305,13.18,13.22
20190306,13.11,12.95
20190307,13.18,13.09
20190308,12.69,13.02
20190311,12.74,13.01
20190312,13.22,13.85
20190313,12.95,13.68
20190314,13.09,13.8
20190315,13.02,14.09
20190318,13.01,14.38
20190319,13.85,14.1
20190320,13.68,14.2
20190321,13.8,14.29
20190322,14.09,14.14
20190325,14.38,14.51
20190326,14.1,14.85
20190327,14.2,14.39
20190328,14.29,15.31
20190329,14.14,14.51
20190401,14.51,14.1
20190402,14.85,14.09
20190403,14.39,13.94
20190404,15.31,13.91
20190408,14.51,13.94
20190409,14.1,13.66
20190410,14.09,13.97
20190411,13.94,13.96
20190412,13.91,13.87
20190415,13.94,14.18
20190416,13.66,13.82
20190417,13.97,13.85
20190418,13.96,14.09
20190419,13.87,14
20190422,14.18,14.19
20190423,13.82,14.33
20190424,13.85,14.44
20190425,14.09,14.74
20190426,14,15.59
20190429,14.19,15.14
20190430,14.33,14.79
20190506,14.44,15.87
20190507,14.74,15.99
20190508,15.59,15.59
20190509,15.14,15.64
20190510,14.79,16.13
20190513,15.87,15.76
20190514,15.99,15.62
20190515,15.59,16.02
20190516,15.64,16.22
20190517,16.13,16.33
20190520,15.76,15.9
20190521,15.62,15.87
20190522,16.02,15.39
20190523,16.22,15.33
20190524,16.33,15.22
20190527,15.9,15.39
20190528,15.87,15.24
20190529,15.39,15.44
20190530,15.33,15.16
20190531,15.22,14.69
20190603,15.39,15.2
20190604,15.24,15.81
20190605,15.44,15.7
20190606,15.16,15.63
20190610,14.69,15.49
20190611,15.2,15.47
20190612,15.81,16.17
20190613,15.7,16.06
20190614,15.63,16.83
20190617,15.49,16.75
20190618,15.47,17.32
20190619,16.17,17.3
20190620,16.06,17.31
20190621,16.83,17.39
20190624,16.75,17.98
20190625,17.32,18.21
20190626,17.3,18.26
20190627,17.31,17.19
20190628,17.39,16.19
20190701,17.98,16.68
20190702,18.21,16.27
20190703,18.26,16.68
20190704,17.19,17.11
20190705,16.19,16.94
20190708,16.68,17.19
20190709,16.27,16.99
20190710,16.68,16.64
20190711,17.11,16.62
20190712,16.94,16.59
20190715,17.19,16.62
20190716,16.99,16.49
20190717,16.64,16.38
20190718,16.62,16.86
20190719,16.59,16.86
20190722,16.62,17.38
20190723,16.49,17.69
20190724,16.38,17.34
20190725,16.86,17.41
20190726,16.86,17.09
20190729,17.38,17.24
20190730,17.69,16.54
20190731,17.34,16.76
20190801,17.41,16.93
20190802,17.09,17.35
20190805,17.24,16.96
20190806,16.54,18.19
20190807,16.76,19.04
20190808,16.93,17.51
20190809,17.35,17.94
20190812,16.96,18.26
20190813,18.19,18.26
20190814,19.04,18.14
20190815,17.51,17.94
20190816,17.94,18.26
20190819,18.26,18.12
20190820,18.26,18.71
20190821,18.14,18.71
20190822,17.94,18.81
20190823,18.26,18.89
20190826,18.12,18.48
20190827,18.71,18.95
20190828,18.71,19.21
20190829,18.81,19.96
20190830,18.89,20.5
20190902,18.48,20.66
20190903,18.95,20.63
20190904,19.21,20.22
20190905,19.96,19.9
20190906,20.5,20.15
20190909,20.66,19.92
20190910,20.63,19.56
20190911,20.22,20.91
20190912,19.9,20.84
20190916,20.15,20.99
20190917,19.92,21.13
20190918,19.56,22.55
20190919,20.91,22.21
20190920,20.84,22.32
20190923,20.99,22.34
