20190102,1.57,1.62
20190103,1.57,1.62
20190104,1.57,1.62
20190107,1.61,1.63
20190108,1.61,1.64
20190109,1.62,1.65
20190110,1.62,1.65
20190111,1.62,1.67
20190114,1.63,1.7
20190115,1.64,1.67
20190116,1.65,1.63
20190117,1.65,1.65
20190118,1.67,1.64
20190121,1.7,1.64
20190122,1.67,1.62
20190123,1.63,1.62
20190124,1.65,1.62
20190125,1.64,1.62
20190128,1.64,1.64
20190129,1.62,1.66
20190130,1.62,1.67
20190131,1.62,1.69
20190201,1.62,1.68
20190211,1.64,1.67
20190212,1.66,1.71
20190213,1.67,1.7
20190214,1.69,1.71
20190215,1.68,1.7
20190218,1.67,1.73
20190219,1.71,1.8
20190220,1.7,1.87
20190221,1.71,1.89
20190222,1.7,1.89
20190225,1.73,1.91
20190226,1.8,1.91
20190227,1.87,1.92
20190228,1.89,2.07
20190301,1.89,2.06
20190304,1.91,1.96
20190305,1.91,2.03
20190306,1.92,2.01
20190307,2.07,1.96
20190308,2.06,1.96
20190311,1.96,1.96
20190312,2.03,2.02
20190313,2.01,1.99
20190314,1.96,1.99
20190315,1.96,1.99
20190318,1.96,1.96
20190319,2.02,1.95
20190320,1.99,1.89
20190321,1.99,1.89
20190322,1.99,1.87
20190325,1.96,1.91
20190326,1.95,1.97
20190327,1.89,1.94
20190328,1.89,1.97
20190329,1.87,1.98
20190401,1.91,2.03
20190402,1.97,1.98
20190403,1.94,1.96
20190404,1.97,1.94
20190408,1.98,1.95
20190409,2.03,1.91
20190410,1.98,1.96
20190411,1.96,1.95
20190412,1.94,1.93
20190415,1.95,1.96
20190416,1.91,1.92
20190417,1.96,1.91
20190418,1.95,1.91
20190419,1.93,1.84
20190422,1.96,1.79
20190423,1.92,1.75
20190424,1.91,1.75
20190425,1.91,1.67
20190426,1.84,1.64
20190429,1.79,1.66
20190430,1.75,1.66
20190506,1.75,1.67
20190507,1.67,1.64
20190508,1.64,1.66
20190509,1.66,1.68
20190510,1.66,1.71
20190513,1.67,1.66
20190514,1.64,1.68
20190515,1.66,1.72
20190516,1.68,1.68
20190517,1.71,1.66
20190520,1.66,1.67
20190521,1.68,1.69
20190522,1.72,1.68
20190523,1.68,1.68
20190524,1.66,1.67
20190527,1.67,1.68
20190528,1.69,1.66
20190529,1.68,1.66
20190530,1.68,1.65
20190531,1.67,1.63
20190603,1.68,1.64
20190604,1.66,1.67
20190605,1.66,1.67
20190606,1.65,1.68
20190610,1.63,1.66
20190611,1.64,1.66
20190612,1.67,1.68
20190613,1.67,1.67
20190614,1.68,1.69
20190617,1.66,1.7
20190618,1.66,1.71
20190619,1.68,1.68
20190620,1.67,1.68
20190621,1.69,1.68
20190624,1.7,1.69
20190625,1.71,1.69
20190626,1.68,1.68
20190627,1.68,1.67
20190628,1.68,1.67
20190701,1.69,1.67
20190702,1.69,1.64
20190703,1.68,1.64
20190704,1.67,1.63
20190705,1.67,1.62
20190708,1.67,1.62
20190709,1.64,1.61
20190710,1.64,1.61
20190711,1.63,1.62
20190712,1.62,1.61
20190715,1.62,1.62
20190716,1.61,1.59
20190717,1.61,1.6
20190718,1.62,1.6
20190719,1.61,1.59
20190722,1.62,1.6
20190723,1.59,1.59
20190724,1.6,1.6
20190725,1.6,1.59
20190726,1.59,1.56
20190729,1.6,1.56
20190730,1.59,1.54
20190731,1.6,1.5
20190801,1.59,1.49
20190802,1.56,1.51
20190805,1.56,1.48
20190806,1.54,1.49
20190807,1.5,1.5
20190808,1.49,1.47
20190809,1.51,1.49
20190812,1.48,1.49
20190813,1.49,1.51
20190814,1.5,1.51
20190815,1.47,1.5
20190816,1.49,1.49
20190819,1.49,1.47
20190820,1.51,1.49
20190821,1.51,1.5
20190822,1.5,1.52
20190823,1.49,1.51
20190826,1.47,1.49
20190827,1.49,1.52
20190828,1.5,1.51
20190829,1.52,1.53
20190830,1.51,1.54
20190902,1.49,1.55
20190903,1.52,1.55
20190904,1.51,1.55
20190905,1.53,1.55
20190906,1.54,1.56
20190909,1.55,1.54
20190910,1.55,1.51
20190911,1.55,1.51
20190912,1.55,1.52
20190916,1.56,1.5
