20190102,4.86,5.01
20190103,4.8,4.99
20190104,4.83,5.01
20190107,4.99,5.01
20190108,5,4.99
20190109,5.01,5.01
20190110,4.99,5.05
20190111,5.01,5.03
20190114,5.01,5.01
20190115,4.99,5.02
20190116,5.01,4.98
20190117,5.05,4.94
20190118,5.03,4.93
20190121,5.01,5.07
20190122,5.02,5.12
20190123,4.98,5.09
20190124,4.94,5.03
20190125,4.93,5.1
20190128,5.07,5.09
20190129,5.12,5.16
20190130,5.09,5.25
20190131,5.03,5.27
20190201,5.1,5.27
20190211,5.09,5.26
20190212,5.16,5.35
20190213,5.25,5.42
20190214,5.27,5.37
20190215,5.27,5.29
20190218,5.26,5.42
20190219,5.35,5.69
20190220,5.42,5.79
20190221,5.37,5.67
20190222,5.29,5.71
20190225,5.42,5.79
20190226,5.69,5.78
20190227,5.79,5.89
20190228,5.67,6.14
20190301,5.71,6.1
20190304,5.79,6.13
20190305,5.78,6.79
20190306,5.89,6.8
20190307,6.14,7.15
20190308,6.1,7.05
20190311,6.13,7.03
20190312,6.79,6.88
20190313,6.8,6.88
20190314,7.15,6.92
20190315,7.05,6.88
20190318,7.03,6.85
20190319,6.88,6.85
20190320,6.88,6.72
20190321,6.92,6.67
20190322,6.88,6.61
20190325,6.85,6.95
20190326,6.85,7.15
20190327,6.72,7.18
20190328,6.67,8.57
20190329,6.61,8.43
20190401,6.95,8
20190402,7.15,7.57
20190403,7.18,7.82
20190404,8.57,7.89
20190408,8.43,8.19
20190409,8,8.24
20190410,7.57,8.48
20190411,7.82,8.39
20190412,7.89,8.12
20190415,8.19,8.18
20190416,8.24,8.25
20190417,8.48,8.55
20190418,8.39,8.12
20190419,8.12,7.8
20190422,8.18,7.68
20190423,8.25,7.62
20190424,8.55,6.96
20190425,8.12,7.07
20190426,7.8,6.77
20190429,7.68,6.71
20190430,7.62,6.89
20190506,6.96,7.05
20190507,7.07,7.38
20190508,6.77,7.35
20190509,6.71,7.29
20190510,6.89,7.26
20190513,7.05,7.08
20190514,7.38,6.88
20190515,7.35,7.08
20190516,7.29,6.97
20190517,7.26,7.05
20190520,7.08,7.13
20190521,6.88,7.1
20190522,7.08,7.3
20190523,6.97,7.03
20190524,7.05,7.15
20190527,7.13,7.27
20190528,7.1,7
20190529,7.3,6.96
20190530,7.03,6.36
20190531,7.15,6.2
20190603,7.27,6.16
20190604,7,6.34
20190605,6.96,6.31
20190606,6.36,6.3
20190610,6.2,6.07
20190611,6.16,6.15
20190612,6.34,6.39
20190613,6.31,6.43
20190614,6.3,6.65
20190617,6.07,6.68
20190618,6.15,6.71
20190619,6.39,6.52
20190620,6.43,6.6
20190621,6.65,6.75
20190624,6.68,6.81
20190625,6.71,6.87
20190626,6.52,6.85
20190627,6.6,6.71
20190628,6.75,6.71
20190701,6.81,6.71
20190702,6.87,6.43
20190703,6.85,6.33
20190704,6.71,6.25
20190705,6.71,6.22
20190708,6.71,6.26
20190709,6.43,6.34
20190710,6.33,6.42
20190711,6.25,6.57
20190712,6.22,6.61
20190715,6.26,6.72
20190716,6.34,6.66
20190717,6.42,6.73
20190718,6.57,6.57
20190719,6.61,7.01
20190722,6.72,7.37
20190723,6.66,7.23
20190724,6.73,7.08
20190725,6.57,7.05
20190726,7.01,6.77
20190729,7.37,6.97
20190730,7.23,7.08
20190731,7.08,6.65
20190801,7.05,5.83
20190802,6.77,5.81
20190805,6.97,5.8
20190806,7.08,5.7
20190807,6.65,5.74
20190808,5.83,5.51
20190809,5.81,5.59
20190812,5.8,5.65
20190813,5.7,5.73
20190814,5.74,5.83
20190815,5.51,5.97
20190816,5.59,5.85
20190819,5.65,5.58
20190820,5.73,5.65
20190821,5.83,5.74
20190822,5.97,5.7
20190823,5.85,5.8
20190826,5.58,5.59
20190827,5.65,5.72
20190828,5.74,5.72
20190829,5.7,5.88
20190830,5.8,5.9
20190902,5.59,5.96
20190903,5.72,5.93
20190904,5.72,5.91
20190905,5.88,5.94
20190906,5.9,5.98
20190909,5.96,6.08
20190910,5.93,5.95
20190911,5.91,5.97
20190912,5.94,5.98
20190916,5.98,5.97
20190917,6.08,5.81
20190918,5.95,5.81
20190919,5.97,5.7
20190920,5.98,5.58
20190923,5.97,5.62
20190924,5.81,5.53
20190925,5.81,5.54
20190926,5.7,5.6
20190927,5.58,5.7
20190930,5.62,5.82
20191008,5.53,5.85
20191009,5.54,5.75
20191010,5.6,5.75
20191011,5.7,5.77
20191014,5.82,5.57
20191015,5.85,5.7
20191016,5.75,5.67
20191017,5.75,5.64
20191018,5.77,5.65
20191021,5.57,5.65
20191022,5.7,5.71
20191023,5.67,5.72
20191024,5.64,5.68
20191025,5.65,5.64
20191028,5.65,5.77
20191029,5.71,5.92
20191030,5.72,5.81
20191031,5.68,5.76
20191101,5.64,5.78
20191104,5.77,5.62
20191105,5.92,5.56
20191106,5.81,5.56
20191107,5.76,5.46
20191108,5.78,5.46
20191111,5.62,5.39
20191112,5.56,5.41
20191113,5.56,5.49
20191114,5.46,5.4
20191115,5.46,5.42
20191118,5.39,5.41
20191119,5.41,5.52
20191120,5.49,5.54
20191121,5.4,5.46
20191122,5.42,5.45
20191125,5.41,5.46
20191126,5.52,5.48
20191127,5.54,5.47
20191128,5.46,5.49
20191129,5.45,5.5
20191202,5.46,5.54
20191203,5.48,5.47
20191204,5.47,5.43
20191205,5.49,5.44
20191206,5.5,5.47
20191209,5.54,5.66
20191210,5.47,5.69
20191211,5.43,5.79
20191212,5.44,5.72
20191213,5.47,5.73
20191216,5.66,5.7
20191217,5.69,5.55
20191218,5.79,5.56
20191219,5.72,5.54
20191220,5.73,5.54
20191223,5.7,5.55
20191224,5.55,5.59
20191225,5.56,
20191226,5.54,
20191227,5.54,
20191230,5.55,
20191231,5.59,
