date,open,high,low,close,volume,turnover
20210105,4.06,4.11,3.97,4.05,9823110.0,39618916.0
20210106,4.07,4.2,4.03,4.14,11326500.0,46425432.0
20210107,4.08,4.2,3.99,3.99,9650301.0,39269636.0
20210108,3.97,4.02,3.84,3.87,8790300.0,34276488.0
20210111,3.92,4.02,3.71,3.85,10098000.0,39028148.0
20210112,3.84,3.87,3.79,3.81,4688600.0,17920444.0
20210113,3.81,3.85,3.73,3.76,3829659.0,14409361.0
20210114,3.76,3.85,3.76,3.81,3423300.0,13061320.0
20210115,3.81,3.84,3.78,3.82,2582200.0,9838797.0
20210118,3.81,3.89,3.76,3.81,3500600.0,13376891.0
20210119,3.79,3.82,3.76,3.8,3714428.0,14079207.0
20210120,3.8,3.81,3.74,3.75,3890028.0,14703125.0
20210121,3.76,3.8,3.73,3.74,3892500.0,14624334.0
20210122,3.73,3.88,3.64,3.78,6269237.0,23416906.0
20210125,3.79,3.81,3.72,3.75,5743000.0,21610600.0
20210126,3.75,3.77,3.68,3.73,2829200.0,10531706.0
20210127,3.76,3.85,3.75,3.79,3908500.0,14837830.0
20210128,3.78,3.81,3.76,3.81,2721000.0,10326006.0
20210129,3.79,3.81,3.72,3.72,3815000.0,14279579.0
20210201,3.69,3.75,3.64,3.72,3376300.0,12406068.0
20210202,3.72,3.72,3.61,3.65,4899000.0,17923304.0
20210203,3.62,3.72,3.56,3.67,4485800.0,16304676.0
20210204,3.67,3.74,3.51,3.59,5201900.0,18741930.0
20210205,3.62,3.88,3.6,3.71,7726341.0,28809900.0
20210208,3.67,3.78,3.67,3.71,5275141.0,19599248.0
20210209,3.68,3.76,3.68,3.7,4755200.0,17672820.0
20210210,3.72,3.72,3.68,3.68,3178300.0,11739889.0
20210218,3.71,3.74,3.65,3.69,4991366.0,18398116.0
20210219,3.68,3.74,3.66,3.72,7309901.0,27063940.0
20210222,3.72,3.8,3.7,3.75,13214966.0,49572176.0
20210223,3.74,3.74,3.64,3.66,9578300.0,35219832.0
20210224,3.66,3.67,3.59,3.61,5383800.0,19505250.0
20210225,3.63,3.64,3.57,3.58,5541501.0,19988180.0
20210226,3.55,3.64,3.54,3.59,5225500.0,18797628.0
20210301,3.61,3.64,3.6,3.63,3871500.0,14003542.0
20210302,3.64,3.65,3.56,3.57,3409100.0,12258080.0
20210303,3.59,3.61,3.57,3.6,3078125.0,11055348.0
20210304,3.59,3.68,3.58,3.62,6010500.0,21789240.0
20210305,3.61,3.63,3.58,3.63,5190157.0,18729514.0
20210308,3.64,3.68,3.62,3.66,7353704.0,26880568.0
20210309,3.68,4.03,3.68,4.03,24259780.0,97204176.0
20210310,4.2,4.43,3.9,4.09,62375958.0,261539408.0
20210311,3.83,4.0,3.71,3.95,38422625.0,148777376.0
20210312,3.84,4.05,3.8,3.87,26049425.0,101668816.0
20210315,3.85,4.16,3.84,4.0,30210279.0,119981816.0
20210316,3.94,4.17,3.89,4.17,39066946.0,157993584.0
20210317,4.11,4.14,3.99,4.02,22374101.0,90705712.0
20210318,4.0,4.1,3.97,4.01,17302500.0,69761408.0
20210319,3.95,4.02,3.87,3.93,17533700.0,68973192.0
20210322,3.92,4.21,3.9,4.15,31075602.0,127173744.0
20210323,4.11,4.35,4.04,4.16,36591105.0,152332592.0
20210324,4.23,4.58,4.2,4.58,79194378.0,354425152.0
20210325,4.43,5.0,4.26,4.37,91546210.0,414476448.0
20210326,4.32,4.74,4.32,4.52,69193800.0,313146528.0
20210329,4.4,4.56,4.26,4.35,46354716.0,201847920.0
20210330,4.3,4.3,4.05,4.07,38010324.0,156209408.0
20210331,4.07,4.16,4.01,4.1,23232149.0,95098256.0
20210401,4.03,4.04,3.93,4.01,20445904.0,81418432.0
