date,open,high,low,close,volume,turnover
20210105,14.76,14.82,14.52,14.68,12513588.0,183320032.0
20210106,14.77,15.23,14.7,14.97,20745173.0,310306528.0
20210107,14.86,14.86,14.08,14.25,22932166.0,329050368.0
20210108,14.15,14.45,13.7,14.34,15115841.0,213939120.0
20210111,14.29,14.45,13.87,13.92,13318074.0,187815792.0
20210112,14.25,14.92,14.2,14.75,23506531.0,343973088.0
20210113,15.63,15.84,15.16,15.43,41733931.0,646574912.0
20210114,15.28,15.72,15.05,15.06,22726132.0,349860736.0
20210115,15.0,15.3,14.85,15.28,16794431.0,253677216.0
20210118,15.08,15.28,15.01,15.15,15123251.0,228539984.0
20210119,15.15,15.17,14.81,14.86,13518381.0,201800224.0
20210120,14.89,14.99,14.51,14.64,14802841.0,217153248.0
20210121,15.0,15.55,14.95,15.4,30798586.0,470750176.0
20210122,15.18,15.7,15.09,15.62,28332856.0,438239872.0
20210125,15.61,15.85,15.23,15.25,21044613.0,324145696.0
20210126,15.17,15.28,14.81,14.83,14356612.0,214350352.0
20210127,14.75,14.87,14.32,14.42,14991634.0,217296784.0
20210128,14.3,14.45,14.08,14.11,11497641.0,163319184.0
20210129,14.13,14.3,13.95,14.1,10803202.0,152514848.0
20210201,14.27,14.45,14.11,14.38,9024496.0,128927304.0
20210202,14.35,14.4,14.12,14.17,7473074.0,106336448.0
20210203,14.19,14.38,13.89,14.23,11398585.0,160810592.0
20210204,14.31,14.43,13.95,14.02,9837627.0,138703936.0
20210205,14.06,14.15,13.64,13.69,10847027.0,150434944.0
20210208,13.75,14.11,13.3,14.05,15190036.0,208787088.0
20210209,14.21,15.5,14.14,15.28,34578575.0,519899104.0
20210210,15.18,15.73,15.1,15.56,28287171.0,436761472.0
20210218,15.71,16.25,15.71,15.99,25719185.0,411105920.0
20210219,15.98,16.35,15.8,16.05,20761572.0,333549632.0
20210222,15.98,16.2,15.63,15.64,22414267.0,356807808.0
20210223,15.58,15.74,15.34,15.41,14628388.0,226962816.0
20210224,15.45,15.63,15.12,15.23,15835867.0,243075664.0
20210225,15.34,15.35,14.75,14.78,15554671.0,233346160.0
20210226,14.65,14.94,14.48,14.63,12943873.0,190165328.0
20210301,14.73,14.92,14.6,14.84,10546546.0,156007760.0
20210302,14.85,14.86,14.45,14.55,11341331.0,165703296.0
20210303,14.51,14.6,14.42,14.57,8227082.0,119471952.0
20210304,14.57,14.57,14.32,14.43,9591394.0,138445488.0
20210305,14.39,14.63,14.36,14.55,9363552.0,136022416.0
20210308,14.71,14.8,14.35,14.4,9734399.0,141712560.0
20210309,14.48,15.65,14.33,15.19,28968180.0,436091808.0
20210310,15.33,15.4,14.71,14.77,15720069.0,234249056.0
