date,open,high,low,close,volume,turnover
20210105,26.7,27.83,26.57,27.76,42717427.0,1160245120.0
20210106,27.82,27.97,27.2,27.37,31804450.0,874725440.0
20210107,27.25,27.3,26.3,26.59,29444970.0,783643776.0
20210108,26.59,28.58,26.59,28.16,49739921.0,1385131136.0
20210111,28.31,28.9,27.88,28.03,38287715.0,1084859264.0
20210112,28.01,29.16,27.93,28.69,39209122.0,1124693632.0
20210113,28.84,28.84,28.01,28.27,28104171.0,794341504.0
20210114,28.28,28.58,27.66,28.22,26260166.0,738800704.0
20210115,28.12,28.12,27.41,27.52,25400504.0,702860288.0
20210118,27.4,28.04,27.11,27.69,17675749.0,488247712.0
20210119,27.78,28.7,27.41,28.5,30988606.0,873777920.0
20210120,28.57,28.98,28.09,28.45,29657424.0,845451648.0
20210121,28.55,29.49,28.52,28.57,36792301.0,1065065920.0
20210122,28.57,30.17,28.35,29.96,64483289.0,1906068096.0
20210125,30.27,30.48,29.34,29.87,44113268.0,1315181696.0
20210126,29.9,29.9,28.53,28.61,35543966.0,1031713984.0
20210127,28.47,28.76,27.55,27.8,38713161.0,1081124864.0
20210128,27.39,27.44,26.31,26.58,42153110.0,1131482368.0
20210129,26.84,26.97,26.12,26.9,24090495.0,641084416.0
20210201,28.0,28.8,27.38,28.45,49106233.0,1381652480.0
20210202,28.4,29.65,28.2,29.26,44426412.0,1296808960.0
20210203,29.22,29.38,28.53,28.86,33267357.0,961683840.0
20210204,28.86,29.98,28.55,29.65,44813695.0,1323060224.0
20210205,29.87,30.18,28.7,28.71,33629262.0,989460480.0
20210208,29.0,31.11,29.0,30.96,60541189.0,1848169344.0
20210209,31.12,32.97,30.58,32.23,73108615.0,2347626752.0
20210210,32.8,33.85,32.42,33.72,66138776.0,2206493696.0
20210218,34.61,34.68,32.32,32.53,68545209.0,2281223936.0
20210219,32.99,33.99,32.8,33.05,46822962.0,1560704256.0
20210222,33.08,33.08,31.62,31.65,51170440.0,1647412224.0
20210223,31.5,32.34,31.36,31.93,31787771.0,1017325952.0
20210224,32.03,32.88,31.7,32.05,38385266.0,1239151744.0
20210225,32.1,32.23,30.82,31.02,35290384.0,1101860480.0
20210226,30.5,32.15,30.41,31.83,37168276.0,1163632896.0
20210301,31.98,32.89,31.64,31.95,29585126.0,954066048.0
20210302,31.95,31.95,31.01,31.08,24218128.0,758163456.0
20210303,31.0,31.77,30.84,31.62,18864842.0,590942848.0
20210304,31.3,31.88,30.93,31.17,21180706.0,660546560.0
20210305,30.81,31.16,30.24,30.76,23482023.0,721294848.0
20210308,30.99,31.22,29.12,29.21,36582627.0,1097734400.0
20210309,29.07,29.75,27.88,28.5,31309563.0,900502272.0
20210310,28.92,29.08,28.22,28.39,17253988.0,493486464.0
20210311,28.39,29.0,28.38,28.8,17194877.0,493833472.0
20210312,28.82,28.95,28.01,28.25,19587826.0,555883584.0
20210315,28.01,28.48,27.75,28.09,18406979.0,516494272.0
20210316,28.02,28.25,27.74,28.09,13458919.0,377226432.0
20210317,28.1,28.61,27.94,28.26,16383007.0,464272736.0
20210318,28.4,29.39,28.22,29.29,27557235.0,798819968.0
20210319,29.0,29.69,28.72,29.34,24711455.0,722042368.0
20210322,29.29,29.87,29.2,29.71,20382129.0,603665408.0
20210323,29.81,29.94,29.31,29.78,14203616.0,420267968.0
20210324,29.5,29.75,28.41,28.49,21491579.0,621397952.0
20210325,28.4,28.69,27.65,27.66,27641002.0,777361536.0
20210326,28.05,28.65,27.96,28.53,19114909.0,542318912.0
20210329,28.68,29.27,28.56,29.1,20852605.0,604065984.0
20210330,28.9,29.23,28.46,29.09,14186370.0,411008640.0
20210331,29.1,29.66,29.02,29.31,14605192.0,428980896.0
20210401,29.32,29.6,29.01,29.36,12272380.0,360400288.0
20210402,29.52,30.16,29.4,29.46,18986510.0,565380224.0
20210406,29.51,29.62,28.52,28.61,19135359.0,551738240.0
20210407,28.71,28.95,28.47,28.79,12604374.0,361513120.0
20210408,28.7,28.76,28.34,28.65,10574207.0,302304064.0
20210409,28.51,28.6,27.78,27.83,19526966.0,547163072.0
20210412,27.83,28.03,27.08,27.2,15123982.0,416117440.0
20210413,27.02,27.42,27.02,27.11,14323168.0,389206752.0
20210414,27.1,27.48,27.05,27.32,11111081.0,303259008.0
20210415,27.26,27.89,27.21,27.81,12332380.0,339684032.0
20210416,27.95,27.95,27.55,27.79,9636424.0,267601776.0
20210419,27.75,28.49,27.68,28.46,14616395.0,412314176.0
20210420,28.32,28.37,27.74,27.76,15539950.0,435765920.0
20210421,27.52,27.76,27.29,27.43,20857100.0,573241344.0
20210422,27.49,29.3,27.28,29.05,41703685.0,1190675584.0
20210423,29.3,29.5,28.84,28.93,27731085.0,806490496.0
20210426,29.2,31.45,29.2,30.89,66150499.0,2036139392.0
20210427,30.55,31.5,30.35,31.5,38120632.0,1184867328.0
20210428,32.8,32.95,31.5,32.5,66187551.0,2135718656.0
20210429,32.23,32.4,31.22,32.03,50007516.0,1594747264.0
20210430,31.93,32.6,31.93,32.09,26587215.0,855419008.0
20210506,32.22,32.47,30.9,31.0,35675850.0,1119251584.0
20210507,31.56,31.56,29.85,29.95,24896548.0,758395264.0
20210510,30.22,30.47,29.8,30.03,19831839.0,596907008.0
20210511,30.0,30.78,29.91,30.41,24732715.0,752637760.0
20210512,30.45,30.56,29.93,30.48,16686052.0,503958592.0
20210513,30.06,30.96,29.93,30.43,25202704.0,766935040.0
20210514,30.51,32.46,30.1,32.06,42422674.0,1341971584.0
20210517,32.28,32.58,31.8,31.95,31240493.0,1001434112.0
20210518,31.89,31.89,31.32,31.61,18158875.0,573323648.0
20210519,31.58,32.16,31.25,31.49,16429715.0,519327040.0
20210520,31.3,32.31,31.3,32.19,26477757.0,846855680.0
20210521,32.14,32.28,31.69,31.73,19941143.0,637796480.0
20210524,31.53,31.65,30.8,31.22,19932493.0,620854144.0
20210525,31.19,32.05,31.01,31.89,20778961.0,657084672.0
20210526,32.0,33.07,31.44,32.76,34068026.0,1102410624.0
20210527,32.72,35.62,32.3,34.84,55164502.0,1885960704.0
20210528,34.86,35.16,33.76,33.95,35473018.0,1221235712.0
20210531,32.02,33.31,31.74,33.28,61563344.0,1998579072.0
20210601,32.46,32.91,31.92,32.45,42556855.0,1379504384.0
20210602,32.45,33.1,32.2,32.85,28625248.0,936267008.0
20210603,32.62,32.68,31.96,32.08,18596459.0,600320320.0
20210604,31.93,32.59,31.47,32.41,20271740.0,650164544.0
20210607,33.05,33.69,32.46,32.5,18885158.0,621887872.0
20210608,32.54,32.96,31.81,31.95,17138642.0,552663680.0
20210609,32.16,32.16,30.48,30.9,24844402.0,772045504.0
20210610,30.99,31.33,30.69,30.86,17468108.0,540604096.0
20210611,30.97,31.3,30.47,30.93,16376060.0,505719328.0
20210615,30.81,31.0,29.96,30.97,19559066.0,594713856.0
20210616,30.88,31.05,30.34,30.62,11472128.0,351467264.0
20210617,30.75,31.26,30.43,30.94,11987507.0,371333792.0
20210618,30.83,31.23,30.68,31.14,10371865.0,321876128.0
