date,open,high,low,close,volume,turnover
20210105,39.33,39.33,38.5,39.08,984416.0,38303352.0
20210106,39.08,39.4,38.0,38.07,829290.0,31900892.0
20210107,38.16,38.17,36.78,36.95,939957.0,34942392.0
20210108,36.96,37.94,36.25,37.55,592282.0,22120472.0
20210111,37.44,37.62,36.05,36.09,938543.0,34401612.0
20210112,36.02,36.4,35.68,36.39,652432.0,23498678.0
20210113,36.99,37.1,35.88,36.17,698963.0,25352292.0
20210114,36.34,38.94,36.0,38.04,1560152.0,59075040.0
20210115,38.01,38.88,37.82,38.43,1059418.0,40690240.0
20210118,38.76,38.88,38.28,38.48,893748.0,34467108.0
20210119,39.5,40.58,39.15,39.15,1853862.0,73771240.0
20210120,39.0,39.14,38.12,38.71,1011744.0,39043720.0
20210121,38.99,38.99,38.16,38.54,676444.0,26097550.0
20210122,38.28,38.5,37.25,37.33,880398.0,33189104.0
20210125,37.66,37.66,36.51,37.25,627465.0,23279520.0
20210126,37.01,38.48,37.01,37.68,705703.0,26838692.0
20210127,37.85,37.94,36.7,37.05,624822.0,23250816.0
20210128,37.05,37.58,36.76,36.88,629194.0,23284962.0
20210129,36.73,37.16,35.68,35.78,868114.0,31337404.0
20210201,35.81,36.63,35.42,35.7,552961.0,19878684.0
20210202,35.7,36.39,35.6,36.1,450711.0,16249531.0
20210203,35.99,36.1,35.36,35.46,483279.0,17154664.0
20210204,35.66,35.66,34.16,34.5,661974.0,22901858.0
20210205,34.99,35.0,34.0,34.08,380795.0,13057588.0
20210208,34.08,34.63,33.49,34.09,412592.0,14047178.0
20210209,34.49,34.99,33.9,34.52,460330.0,15834677.0
20210210,34.51,34.94,34.21,34.78,433463.0,15066246.0
20210218,34.83,36.34,34.83,35.52,575782.0,20591828.0
20210219,35.41,36.7,35.41,36.58,688522.0,24981316.0
20210222,36.79,37.07,36.25,36.29,726075.0,26633564.0
20210223,36.3,36.68,36.06,36.34,487047.0,17665972.0
20210224,36.23,36.8,36.23,36.5,640575.0,23399708.0
20210225,36.77,36.78,35.78,35.92,519273.0,18734004.0
20210226,35.54,36.07,35.4,35.52,501861.0,17932588.0
20210301,35.98,36.5,35.78,36.33,592853.0,21401512.0
20210302,36.59,36.59,35.58,35.86,486359.0,17514308.0
20210303,35.67,36.28,35.6,36.11,413033.0,14870455.0
20210304,36.11,36.68,35.84,35.84,560951.0,20310520.0
20210305,35.87,36.5,35.81,36.48,571313.0,20712040.0
20210308,36.27,36.91,36.06,36.06,709547.0,25933640.0
20210309,36.15,36.22,34.41,34.93,616186.0,21635482.0
20210310,35.4,35.41,33.41,33.66,861232.0,29377384.0
20210311,33.58,34.26,33.33,34.11,741750.0,25108972.0
20210312,34.08,34.2,33.5,33.67,374273.0,12617499.0
20210315,33.89,33.89,33.33,33.41,385739.0,12940021.0
20210316,33.38,34.22,33.23,34.06,352904.0,11938959.0
20210317,33.99,34.19,33.82,34.09,297610.0,10128770.0
20210318,34.6,34.6,33.75,33.8,347586.0,11809191.0
20210319,33.62,34.15,33.51,33.7,332535.0,11251144.0
20210322,33.92,34.3,33.64,34.2,299224.0,10190151.0
20210323,34.21,34.69,34.06,34.35,578757.0,19895308.0
20210324,34.25,34.66,33.82,34.27,372315.0,12771900.0
20210325,34.01,34.63,33.92,34.27,364749.0,12509156.0
20210326,34.49,34.49,34.06,34.26,330227.0,11298725.0
20210329,34.26,34.26,33.8,33.85,332436.0,11300817.0
20210330,33.73,34.24,33.69,34.0,378402.0,12841248.0
20210331,34.0,34.11,33.7,33.73,252711.0,8538685.0
20210401,33.92,34.79,33.64,34.55,781653.0,26832548.0
20210402,34.85,35.75,34.6,35.02,775592.0,27258764.0
20210406,35.02,35.46,34.95,35.08,419276.0,14728460.0
20210407,35.08,35.26,34.67,35.09,319670.0,11170509.0
20210408,35.01,36.4,34.94,36.27,1005693.0,36190180.0
20210409,36.27,36.4,35.76,36.22,539899.0,19505894.0
20210412,36.04,36.49,36.02,36.24,469625.0,17029472.0
20210413,35.62,36.4,35.61,35.83,240124.0,8607886.0
20210414,35.86,36.5,35.86,36.38,388729.0,14108059.0
20210415,36.47,36.58,35.86,36.23,340707.0,12340895.0
20210416,36.47,36.87,36.1,36.54,373130.0,13658953.0
20210419,36.56,38.3,36.56,37.71,1042606.0,39201764.0
20210420,37.5,38.32,37.21,37.24,732023.0,27695996.0
20210421,37.08,37.63,36.9,37.24,417126.0,15498910.0
20210422,37.03,37.3,36.81,37.08,374865.0,13863451.0
20210423,36.71,37.02,35.32,35.65,950340.0,33951568.0
20210426,35.66,36.35,35.53,35.57,711234.0,25438068.0
20210427,35.5,35.93,35.01,35.82,367935.0,13088995.0
20210428,35.87,36.33,35.6,36.13,382062.0,13719897.0
20210429,36.13,36.39,35.3,35.3,425474.0,15207810.0
20210430,35.14,35.49,34.0,34.11,565971.0,19572032.0
20210506,34.47,34.48,33.75,34.08,397195.0,13530211.0
20210507,34.08,35.34,33.73,34.89,758366.0,26307710.0
20210510,34.66,35.1,34.36,34.97,347180.0,12072878.0
20210511,34.85,35.56,34.18,35.12,367065.0,12793667.0
20210512,34.72,35.12,34.51,34.99,288249.0,10053749.0
20210513,35.0,35.24,34.62,34.71,262816.0,9181276.0
20210514,34.68,35.2,34.55,35.04,309858.0,10821038.0
20210517,35.25,35.38,34.59,34.68,323622.0,11299982.0
20210518,34.68,34.93,34.0,34.8,283837.0,9826762.0
20210519,34.8,34.86,34.35,34.35,239790.0,8296681.0
20210520,34.48,34.66,34.22,34.28,236929.0,8145120.0
20210521,34.31,34.58,34.01,34.02,278150.0,9523758.0
20210524,34.28,34.7,33.81,34.45,364342.0,12498660.0
20210525,34.25,35.11,34.25,34.96,486497.0,16993980.0
20210526,34.75,35.5,34.75,35.16,408611.0,14388688.0
20210527,35.25,37.1,34.91,36.7,1340337.0,48760452.0
20210528,36.64,36.73,35.78,35.81,662180.0,23906412.0
20210531,36.08,37.78,35.83,37.2,1117000.0,41147664.0
20210601,37.69,37.69,36.8,36.95,970377.0,36038208.0
20210602,37.06,37.91,36.3,36.88,1003490.0,37438472.0
20210603,36.8,37.63,36.54,36.65,882320.0,32703684.0
20210604,36.91,37.46,36.63,37.24,681385.0,25361196.0
20210607,37.98,41.56,37.91,39.4,4377711.0,175839680.0
20210608,39.29,39.44,37.08,37.37,1845851.0,70008432.0
20210609,37.7,38.18,36.41,37.2,1434480.0,53599360.0
20210610,37.12,37.34,36.44,37.25,1185130.0,43652128.0
20210611,37.56,37.56,35.55,35.81,1587288.0,57399696.0
20210615,35.87,36.4,35.47,35.81,1569539.0,56508768.0
20210616,36.3,36.36,34.01,34.39,1760220.0,61842220.0
20210617,34.45,36.69,34.39,36.45,1710945.0,60935492.0
20210618,36.4,37.45,36.37,36.68,1335369.0,49267952.0
20210621,36.31,39.15,36.31,38.92,2453896.0,94304504.0
20210622,38.41,39.72,36.9,37.17,2356822.0,89418336.0
20210623,37.16,38.95,36.73,37.68,2262741.0,85713432.0
20210624,37.8,38.69,37.12,37.27,1274818.0,48094228.0
20210625,37.27,38.19,36.62,37.54,1500541.0,56017772.0
20210628,37.6,39.19,37.22,39.11,2817937.0,108947200.0
20210629,39.2,39.49,36.65,36.88,3320658.0,125250992.0
