date,open,high,low,close,volume,turnover
20210105,80.75,85.85,79.2,83.89,9956395.0,823899264.0
20210106,85.0,88.3,84.5,87.79,10055726.0,870474624.0
20210107,87.45,89.0,83.81,83.99,8528831.0,735621696.0
20210108,84.72,93.14,83.0,91.0,11383298.0,1020650624.0
20210111,92.88,94.88,90.28,90.82,9063963.0,842640448.0
20210112,90.47,92.98,89.0,92.07,5820254.0,531537440.0
20210113,92.31,94.52,89.0,94.5,7699044.0,706948928.0
20210114,94.5,101.7,94.1,98.48,11938540.0,1185332224.0
20210115,97.9,102.61,97.9,99.4,9026361.0,908209216.0
20210118,99.14,102.78,97.0,98.97,7010439.0,702375296.0
20210119,98.8,98.8,87.3,88.07,14804729.0,1359395200.0
20210120,88.8,92.28,88.07,89.5,6985230.0,629443392.0
20210121,89.38,91.9,86.6,86.9,8510201.0,754610496.0
20210122,87.0,87.34,83.97,85.12,7235832.0,615557184.0
20210125,85.3,89.1,83.1,89.1,8909432.0,773121280.0
20210126,88.08,91.55,85.89,86.33,7097323.0,629102016.0
20210127,86.7,88.6,85.07,88.23,4498330.0,393903840.0
20210128,87.0,89.69,86.01,87.18,5272616.0,465117696.0
20210129,88.78,89.78,86.01,87.51,4046631.0,355279872.0
20210201,87.59,88.38,83.5,87.88,6442844.0,551184576.0
20210202,87.55,90.36,86.91,89.19,5569968.0,496906496.0
20210203,89.89,92.98,87.09,87.2,6711461.0,606341312.0
20210204,87.81,91.5,85.58,91.45,6172533.0,549647808.0
20210205,92.43,92.8,88.71,88.88,4660923.0,421409632.0
20210208,88.88,96.98,88.88,95.5,7479986.0,708044544.0
20210209,96.04,96.95,93.66,96.63,5950312.0,568841344.0
20210210,95.68,96.2,91.4,93.39,7608700.0,709270336.0
20210218,93.39,95.77,93.32,93.88,5882404.0,556415872.0
20210219,93.99,94.68,88.58,90.5,6052795.0,548479744.0
20210222,90.58,93.26,88.59,88.95,6569917.0,598912704.0
20210223,88.0,90.34,85.6,86.7,6143305.0,537085760.0
20210224,86.34,87.0,83.85,84.39,8440545.0,717165376.0
20210225,84.5,84.69,78.8,78.8,9073904.0,741943936.0
20210226,77.3,77.3,73.5,74.14,12304282.0,924013824.0
20210301,75.0,76.54,74.19,76.21,6148077.0,463370272.0
20210302,76.97,76.97,74.35,75.6,5856556.0,441680000.0
20210303,75.4,75.45,72.27,75.36,7722804.0,569331648.0
20210304,74.83,76.21,74.5,74.61,5806881.0,436547904.0
20210305,74.16,76.18,73.58,75.73,3841238.0,289898112.0
