date,open,high,low,close,volume,turnover
20210105,6.19,6.29,6.15,6.26,31329363.0,194585328.0
20210106,6.25,6.3,6.22,6.27,27160551.0,169912528.0
20210107,6.27,6.3,6.17,6.24,25398041.0,158152064.0
20210108,6.24,6.28,6.21,6.25,20739351.0,129474264.0
20210111,6.23,6.3,6.13,6.17,37000271.0,230183168.0
20210112,6.16,6.19,6.04,6.16,49954526.0,305286624.0
20210113,6.14,6.18,6.06,6.16,29985269.0,183549200.0
20210114,6.15,6.24,6.13,6.17,35282779.0,218091008.0
20210115,6.2,6.37,6.19,6.23,58647452.0,368326144.0
20210118,6.25,6.28,6.19,6.25,37350891.0,233159552.0
20210119,6.26,6.33,6.21,6.31,34636734.0,217440192.0
20210120,6.29,6.34,6.22,6.24,29860540.0,186920672.0
20210121,6.25,6.27,6.21,6.23,25585443.0,159658256.0
20210122,6.23,6.23,6.09,6.11,40949292.0,251035328.0
20210125,6.11,6.12,6.06,6.1,25717880.0,156469024.0
20210126,6.09,6.14,6.06,6.09,22673737.0,138148128.0
20210127,6.08,6.17,6.08,6.09,25684818.0,157226496.0
20210128,6.07,6.08,6.04,6.07,28885947.0,175144144.0
20210129,6.08,6.16,6.05,6.1,38001278.0,232196256.0
20210201,6.1,6.4,6.08,6.36,90359063.0,566562880.0
20210202,6.31,6.51,6.31,6.38,106707339.0,684663232.0
20210203,6.37,6.48,6.32,6.41,64366780.0,412474624.0
20210204,6.38,6.56,6.37,6.42,95646153.0,617060992.0
20210205,6.41,6.57,6.4,6.54,97418859.0,633933952.0
20210208,6.51,6.54,6.4,6.45,77488019.0,500680672.0
20210209,6.41,6.45,6.32,6.4,61674546.0,392359648.0
20210210,6.38,6.45,6.29,6.32,59950123.0,381090592.0
20210218,6.37,6.42,6.31,6.33,80221497.0,510108736.0
20210219,6.33,6.4,6.3,6.36,76453938.0,486272704.0
20210222,6.39,6.49,6.35,6.37,101200377.0,647511360.0
20210223,6.35,6.43,6.31,6.33,112731521.0,718351232.0
20210224,6.33,6.36,6.22,6.25,88685749.0,558207488.0
20210225,6.27,6.37,6.25,6.35,79546915.0,502737504.0
20210226,6.3,6.35,6.24,6.24,56188459.0,352937664.0
20210301,6.26,6.28,6.22,6.25,47476102.0,296577408.0
20210302,6.26,6.28,6.19,6.21,48177444.0,300172064.0
20210303,6.25,6.41,6.24,6.39,77047421.0,488266048.0
20210304,6.35,6.42,6.34,6.37,59287621.0,378512672.0
20210305,6.34,6.42,6.34,6.39,52957081.0,337738880.0
20210308,6.4,6.48,6.39,6.42,68122765.0,438269056.0
20210309,6.44,6.48,6.35,6.39,65485844.0,419572352.0
20210310,6.39,6.45,6.36,6.38,50980890.0,326762176.0
20210311,6.41,6.62,6.4,6.57,110982144.0,722148352.0
20210312,6.54,6.62,6.52,6.57,53380821.0,350719168.0
20210315,6.58,6.65,6.55,6.61,56498790.0,373434912.0
20210316,6.59,6.66,6.56,6.61,41732378.0,275610976.0
20210317,6.57,6.62,6.52,6.55,43719193.0,286638464.0
20210318,6.55,6.66,6.54,6.62,39033712.0,257916512.0
20210319,6.62,6.64,6.46,6.5,47995203.0,313781600.0
20210322,6.48,6.58,6.47,6.52,36644609.0,239279744.0
20210323,6.52,6.56,6.45,6.47,33759266.0,219031920.0
20210324,6.46,6.48,6.4,6.43,32249068.0,207457440.0
20210325,6.43,6.45,6.38,6.39,24019445.0,154121872.0
20210326,6.4,6.48,6.38,6.45,40816323.0,262905296.0
20210329,6.45,6.49,6.42,6.48,30800027.0,198878944.0
20210330,6.46,6.48,6.42,6.48,28653686.0,184596960.0
20210331,6.45,6.48,6.38,6.44,38065597.0,244385168.0
20210401,6.43,6.45,6.39,6.43,22705406.0,145707648.0
20210402,6.43,6.43,6.37,6.39,25185711.0,161029056.0
20210406,6.37,6.4,6.37,6.37,19662382.0,125408400.0
20210407,6.37,6.39,6.35,6.38,26183440.0,166688672.0
20210408,6.37,6.37,6.34,6.34,22485365.0,142873392.0
20210409,6.34,6.36,6.33,6.34,21503090.0,136353824.0
20210412,6.34,6.38,6.32,6.36,28083230.0,178514528.0
20210413,6.36,6.39,6.27,6.29,29197874.0,184269728.0
20210414,6.29,6.3,6.25,6.27,17991857.0,112832568.0
20210415,6.28,6.28,6.22,6.25,19807952.0,123585488.0
20210416,6.26,6.29,6.23,6.28,18060372.0,113171912.0
20210419,6.28,6.31,6.24,6.31,20828105.0,130948768.0
20210420,6.3,6.31,6.27,6.28,18511100.0,116353848.0
20210421,6.26,6.31,6.26,6.28,18826314.0,118426848.0
20210422,6.29,6.3,6.24,6.25,20151896.0,126408144.0
20210423,6.26,6.26,6.22,6.24,18718097.0,116749728.0
20210426,6.25,6.27,6.19,6.19,24175015.0,150529184.0
20210427,6.2,6.2,6.15,6.18,18576705.0,114642456.0
20210428,6.18,6.19,6.15,6.17,13426757.0,82732768.0
20210429,6.17,6.27,6.16,6.25,21555594.0,134110320.0
20210430,6.31,6.31,6.19,6.24,33628983.0,209904864.0
20210506,6.23,6.33,6.22,6.26,32719047.0,205587648.0
20210507,6.27,6.32,6.26,6.28,34904810.0,219609536.0
20210510,6.28,6.29,6.21,6.25,25858035.0,161517408.0
20210511,6.24,6.31,6.23,6.29,25944699.0,162740256.0
20210512,6.27,6.36,6.27,6.35,32376750.0,204863536.0
20210513,6.35,6.41,6.34,6.36,36926119.0,234988400.0
20210514,6.37,6.4,6.34,6.39,38907343.0,248010896.0
20210517,6.39,6.48,6.38,6.44,47541711.0,305944160.0
20210518,6.42,6.43,6.39,6.41,19481207.0,124845672.0
20210519,6.41,6.42,6.36,6.42,28553830.0,182523936.0
20210520,6.4,6.45,6.38,6.44,24508785.0,157198864.0
20210521,6.45,6.47,6.4,6.44,26304900.0,169200048.0
20210524,6.4,6.45,6.4,6.43,19717716.0,126699256.0
20210525,6.42,6.5,6.4,6.49,43683736.0,282501152.0
20210526,6.48,6.5,6.45,6.46,33412442.0,216364688.0
20210527,6.46,6.46,6.41,6.43,39246883.0,252484992.0
20210528,6.43,6.46,6.39,6.43,29733014.0,190940336.0
20210531,6.44,6.45,6.38,6.43,22997037.0,147304928.0
20210601,6.4,6.41,6.37,6.38,22897376.0,146219168.0
20210602,6.39,6.4,6.35,6.39,24406506.0,155510128.0
20210603,6.38,6.41,6.35,6.36,22576080.0,143807552.0
20210604,6.35,6.4,6.33,6.36,23870686.0,151848800.0
20210607,6.36,6.38,6.33,6.37,20455434.0,129960688.0
20210608,6.36,6.38,6.33,6.36,19019003.0,120834288.0
20210609,6.36,6.37,6.34,6.35,12450034.0,79069000.0
20210610,6.35,6.38,6.31,6.32,22937144.0,145611024.0
20210611,6.33,6.34,6.28,6.31,18424450.0,116332000.0
20210615,6.3,6.3,6.2,6.22,26978374.0,168263696.0
20210616,6.22,6.26,6.21,6.23,16214725.0,101100648.0
20210617,6.24,6.28,6.21,6.23,12201316.0,76187728.0
20210618,6.23,6.24,6.2,6.2,19159647.0,119033808.0
20210621,6.21,6.22,6.18,6.2,13754958.0,85207928.0
20210622,6.21,6.24,6.2,6.21,17599170.0,109439304.0
20210623,6.21,6.24,6.19,6.23,11709784.0,72824640.0
20210624,6.22,6.25,6.22,6.24,12198124.0,76059672.0
20210625,6.23,6.28,6.23,6.26,19586048.0,122587728.0
20210628,6.26,6.27,6.21,6.23,14090676.0,87773352.0
20210629,6.23,6.24,6.17,6.18,21035621.0,130488528.0
