date,open,high,low,close,volume,turnover
20210105,6.36,6.77,6.35,6.48,89734837.0,588601280.0
20210106,6.42,7.47,6.19,7.22,145326324.0,1011950272.0
20210107,7.08,7.53,6.82,7.25,121040294.0,866887232.0
20210108,7.26,7.26,6.72,6.76,82887897.0,573141504.0
20210111,6.96,7.11,6.55,6.64,66422123.0,454809952.0
20210112,6.5,6.98,6.43,6.71,61362423.0,416551264.0
20210113,6.66,6.72,6.35,6.37,60348108.0,389580640.0
20210114,6.32,6.33,5.85,6.01,55188098.0,333555040.0
20210115,6.2,6.23,5.91,6.04,37222252.0,224864976.0
20210118,6.1,6.44,6.04,6.24,47756113.0,299203904.0
20210119,6.36,6.39,6.14,6.27,45660776.0,285587264.0
20210120,6.2,6.29,6.05,6.14,35510003.0,218335248.0
20210121,6.16,6.24,6.07,6.16,33770377.0,207817664.0
20210122,6.14,6.14,5.9,5.94,40324300.0,241911280.0
20210125,6.05,6.18,5.96,6.0,37704212.0,228527952.0
20210126,4.8,5.71,4.8,5.12,96375866.0,494733472.0
20210127,5.0,5.87,4.97,5.61,89815283.0,486536544.0
20210128,5.58,5.58,5.15,5.21,57796650.0,309328416.0
20210129,5.31,5.37,4.89,4.97,45674594.0,229570912.0
20210201,5.04,5.15,4.98,5.02,28810778.0,145482320.0
20210202,5.19,5.28,5.1,5.15,34808840.0,180096704.0
20210203,5.07,5.13,4.98,4.99,27364891.0,137543888.0
20210204,4.95,5.09,4.86,5.0,26682587.0,132745336.0
20210205,5.02,5.13,4.91,4.91,22149864.0,110651696.0
20210208,4.89,4.92,4.68,4.68,26535095.0,126166656.0
20210209,4.66,4.91,4.56,4.84,30324093.0,144805200.0
20210210,4.88,4.92,4.78,4.8,20759175.0,100167904.0
20210218,4.88,5.05,4.87,4.99,27895009.0,138874128.0
20210219,5.02,5.32,4.98,5.31,44373997.0,230019456.0
20210222,5.44,5.71,5.37,5.44,59672870.0,329524256.0
20210223,5.4,5.79,5.21,5.66,67214699.0,374234336.0
20210224,5.98,6.1,5.66,5.75,71262199.0,418353056.0
20210225,5.63,5.94,5.61,5.64,51832519.0,298134880.0
20210226,5.51,5.68,5.42,5.51,38814264.0,214532224.0
20210301,5.48,5.65,5.47,5.56,30181381.0,167580032.0
20210302,5.57,5.59,5.35,5.43,30488678.0,165712896.0
20210303,5.4,5.55,5.32,5.5,31061830.0,168688384.0
20210304,5.45,5.64,5.4,5.44,41127850.0,227644128.0
20210305,5.4,5.77,5.29,5.68,55464206.0,309633280.0
