date,open,high,low,close,volume,turnover
20210105,4.5,4.5,4.37,4.4,70314580.0,309307424.0
20210106,4.4,4.43,4.32,4.43,50189396.0,219294800.0
20210107,4.4,4.47,4.36,4.4,47559805.0,209339744.0
20210108,4.4,4.5,4.37,4.47,45184519.0,201130304.0
20210111,4.47,4.49,4.32,4.35,51545147.0,225874464.0
20210112,4.31,4.38,4.31,4.36,26579611.0,115201608.0
20210113,4.33,4.52,4.3,4.5,60115992.0,266649488.0
20210114,4.48,4.65,4.46,4.52,56178675.0,256242400.0
20210115,4.5,4.59,4.45,4.46,38702358.0,174204224.0
20210118,4.48,4.5,4.44,4.45,33698142.0,150349536.0
20210119,4.46,4.57,4.42,4.56,45442411.0,204734928.0
20210120,4.56,4.59,4.48,4.51,41066624.0,185607904.0
20210121,4.49,4.5,4.44,4.44,34047542.0,151945920.0
20210122,4.44,4.46,4.35,4.37,30008372.0,131562632.0
20210125,4.35,4.36,4.27,4.29,34149400.0,147390400.0
20210126,4.3,4.33,4.26,4.28,28638318.0,122518776.0
20210127,4.28,4.34,4.24,4.25,31317792.0,133859592.0
20210128,4.23,4.26,4.16,4.2,34769509.0,146066752.0
20210129,4.21,4.24,4.14,4.17,27360778.0,114528152.0
20210201,4.17,4.2,3.99,4.04,80244420.0,324483200.0
20210202,4.03,4.08,3.97,3.99,54707645.0,219532256.0
20210203,3.98,3.99,3.88,3.89,51106067.0,200460016.0
20210204,3.87,3.91,3.8,3.84,36917774.0,141932672.0
20210205,3.84,3.9,3.82,3.87,25408467.0,98123624.0
20210208,3.87,3.88,3.8,3.81,39159509.0,149745216.0
20210209,3.8,3.83,3.74,3.82,30308697.0,114603008.0
20210210,3.81,3.85,3.78,3.84,24256095.0,92713024.0
20210218,3.87,3.95,3.87,3.94,50281226.0,196455856.0
20210219,3.95,4.08,3.9,4.06,56065522.0,224691728.0
20210222,4.1,4.28,4.07,4.18,93534076.0,393043808.0
20210223,4.25,4.3,4.1,4.11,56745664.0,237023664.0
20210224,4.08,4.19,4.08,4.13,41967100.0,173478688.0
20210225,4.16,4.22,4.12,4.16,42961552.0,179058352.0
20210226,4.12,4.13,4.02,4.03,62245016.0,252892176.0
20210301,4.05,4.08,4.02,4.05,36156447.0,146465456.0
20210302,4.07,4.16,4.05,4.08,50173911.0,205327920.0
20210303,4.07,4.15,4.06,4.14,43808607.0,180075248.0
20210304,4.12,4.34,4.11,4.3,100429127.0,426754272.0
20210305,4.36,4.37,4.18,4.25,79566648.0,336900736.0
20210308,4.26,4.44,4.22,4.39,90263639.0,391192832.0
20210309,4.35,4.36,4.21,4.28,63543785.0,272614528.0
20210310,4.26,4.34,4.22,4.26,46017056.0,196480896.0
20210311,4.26,4.36,4.23,4.36,54814942.0,236411152.0
20210312,4.36,4.67,4.3,4.52,127410189.0,573061376.0
20210315,4.5,4.57,4.4,4.46,67785689.0,302873280.0
20210316,4.44,4.54,4.43,4.48,53326528.0,238802528.0
20210317,4.49,4.49,4.32,4.34,63297375.0,276339008.0
20210318,4.33,4.44,4.28,4.38,49918217.0,217854192.0
20210319,4.33,4.54,4.31,4.48,79899188.0,356240256.0
20210322,4.5,4.8,4.49,4.76,138575551.0,648166528.0
20210323,4.77,4.77,4.55,4.63,96618520.0,446937824.0
20210324,4.57,4.68,4.46,4.53,81877989.0,373766848.0
20210325,4.53,4.57,4.27,4.3,93542941.0,408684384.0
20210326,4.28,4.44,4.28,4.37,57964147.0,254119120.0
20210329,4.36,4.52,4.35,4.38,60911266.0,269307680.0
20210330,4.35,4.36,4.21,4.29,64374039.0,274274976.0
20210331,4.3,4.47,4.23,4.41,83827290.0,367703904.0
20210401,4.37,4.44,4.31,4.43,54939342.0,241107200.0
20210402,4.39,4.41,4.3,4.32,49905133.0,216320688.0
20210406,4.32,4.35,4.27,4.28,36723655.0,157500112.0
20210407,4.28,4.39,4.25,4.31,52905193.0,228932160.0
20210408,4.29,4.3,4.2,4.2,54227351.0,229500144.0
20210409,4.2,4.27,4.17,4.2,28066284.0,118532888.0
20210412,4.2,4.28,4.19,4.24,39821732.0,169007040.0
20210413,4.24,4.24,4.13,4.16,35151829.0,146105024.0
20210414,4.15,4.17,4.11,4.17,20046060.0,83072304.0
20210415,4.16,4.16,4.06,4.08,29680722.0,121451952.0
20210416,4.11,4.14,4.08,4.13,18396125.0,75782784.0
20210419,4.13,4.18,4.12,4.17,30281315.0,125934152.0
20210420,4.17,4.19,4.15,4.17,19152503.0,79832240.0
20210421,4.16,4.16,4.1,4.1,19105622.0,78610696.0
20210422,4.11,4.14,4.09,4.1,13061606.0,53675364.0
20210423,4.09,4.1,4.04,4.07,21977608.0,89259432.0
20210426,4.06,4.08,4.02,4.04,23177357.0,93624904.0
20210427,4.04,4.05,3.97,3.98,25061644.0,99978768.0
20210428,4.05,4.19,4.03,4.19,63954200.0,264900544.0
20210429,4.17,4.27,4.16,4.23,46017304.0,194157312.0
20210430,4.26,4.26,4.18,4.22,41044815.0,173543568.0
20210506,4.25,4.27,4.19,4.23,30826902.0,130123952.0
